Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped,ISO
L3ftfeL,5236220176,2025/01/06,52,2693,y,Nametag,,,Ragdoll,"Otherworldly Sceptre | Megagavel | Torch | Shuriken | Shark Launcher | Throwing Barrel | Staff of the Woodlands",608
Hypnos_godragon,753087553,2024/04/21,52,2693,y,Psycho,Blue Ringed,,Sleigh of Prey,"Laser Finger Pointers | Jingle Bell Launcher | Snowball | Haunted Pizza | Disguise Watch | Blue Throwing Barrel | Dance Potion | Item of Sentiment | The Christmas Creep | Plunger Launcher | Eggshot | Egg Locater | Exploding Heart | Epic Popper | Saxophone | Stop Hitting Yourself | A Very Special Monster | Clown Bomb | Halloween Sparkler | Tambourine | Protest Sign: Egg Hunt Nao | Chick Horde | The Celebrator | Carrot Slingshot | Red Stratobloxxer | Slush Cannon | Clown Gun | Heart Balloon | Zombie Protest Sign | RedBLOX | April Showers | Chocolate Bunny | Throwing Barrel | Christmas Cookie | Marching Drum | Red Pirate Juice | Red Foam Finger | Metal Detector | Egg Hammer | Magical Umbrella | Anubis Staff | Pest Hammer | Party Horn | Staff of the Woodlands | Dragonshead Cannon | Cymbals | Pinata Bat | Eggstaff | Fortune Telling Eight Ball | Silly Guitar | Protest Sign: Eggs are for eating | Metal Guitar | Steampunk Zapper | Didgeridoo | Ultra-Flat Spray Paint | Bloxxy Radar | Mega Mallet | Bonk Bat | Punk Wrist Cuff | Ancient Firecracker | Protest Sign: Noobs | Santa | Epiczza | Jingle Bells | Drone | Goblet | Roblox Snowglobe",410
ww0wz3rss,1543609472,2025/03/02,52,2693,n,,Zzzz,,Drop Stars,"Neon Throwing Stars | Valentine’s Throwing Stars | AFK Sign | Staff of the Woodlands | Stop Hitting Yourself | Snowball Cannon | Mega Mallet | Caltrops",036
FrenchVanillaCookie,358867398,2024/11/02,52,2693,n,,Fall,,,"Haunted Pizza | Halloween Sparkler | Pumpkin Bucket | Ghost Bag | Soul Lantern",840
ihaunturcloset,2567907965,2024/10/20,52,2693,n,INSOMNIAC,Black flame,,Ghost,"Bloxilicious Bubble Gum | Sign: This Is NOT Epic | Paint Grenade | Caltrops | Protest Sign: Noobs | War Rocks | Pest Hammer | Monster Mash | Stop Hitting Yourself | Big Flower",840
CatAlenaFox,959111592,2025/01/06,52,2693,n,,Conscience,Rat,Balloon,"Dragonshead Cannon | Snowball Cannon | Snowball | Stop Hitting Yourself | Torch | Pest Hammer | Starblox Latte | Staff of the Woodlands",643
Rnfajexl,1855822168,2024/05/26,52,2693,y,,,,Sleigh of Prey,"Witches Brew | Laser Finger Pointers | Jingle Bell Launcher | Fire Extinguisher | Disguise Watch | Dance Potion | Item of Sentiment | Squid Launcher | Tom's Beans | Frost Potion | Noise Maker | Torch | Bonk Bat | Mega Mallet | Rock It Guitar | Staff of the Woodlands | Science Project: Potato | Protest Sign: Save the Noobs | Cymbals | Sign: This Is Epic | Hot Chocolate | Magical Umbrella | Fake C4 | Pumpkin Bucket | Silly Guitar | Monster Mash | R-80 | Instant Snowman | Teddy Bloxpin | Protest Sign: Noobs | Marching Drum | Menacing Mage Energy Ball | Rolling Pin | Winter Snowfall | Moonwalk Potion | Confetti Cannon | Snowball | Green Epicsauce | Annoying Elf | Basketball | Metal Guitar | Slush Cannon | Dragonshead Cannon | Tambourine | Stop Hitting Yourself | Spray Paint | Clown Bomb | Didgeridoo",410
crystlsnwx,2444144357,2024/11/14,52,2692,n,Demigod,Green Smoke,Korblox Bird,Ascend,"Meteor Staff | Disguise Watch | Otherworldly Sceptre | Ink Launcher | Pumpkin Gun | Stop Hitting Yourself | Killer Whale Launcher | Tambourine | Misfortune Cookie | Dragonshead Cannon",528
1nthepink,2612888665,2024/08/18,52,2692,y,skulls,Corruption,Little Monkey,Drop Robux,"Neon Laser Launcher | Pest Hammer | Science Project: Potato | Skele-tar | Menacing Mage Energy Ball | The Fiery Sun | Selfie Stick | Protest Sign: Save the Noobs | Mega Mallet | Slushie",840
kea2230,1176084364,2025/02/17,52,2692,n,GOD,,Kiwi,,"Winsome Wizard Wand | Panda Friend | Frosted Santa | Kunai | Valentine’s Throwing Stars | Monster Friend | Otherworldly Sceptre | Flower Feet | Epic Popper | Chocolate Milk | Rock It Guitar | Electronic Illumination Device | Epicsauce | Protest Sign: Blame John | Pumpkin Bucket | Blueberry Pie | Ham Bone | Instant Snowman | Chick Horde | Big Flower | Staff of Sparks | Green Balloon | Ghost Bag | Bunch of Balloons | Slush Cannon | Cursed Mummy Friend | Witches Brew | RedBLOX | Misfortune Cookie | Fire Extinguisher | Foam Finger | Throwing Barrel | TOMATOES! | Skeleton Foam Finger | Squid Launcher | Tom's Beans | Frost Potion | Pizza | Red Foam Finger | Egg Hammer | Torch | Pirate Juice | Pest Hammer | Starblox Latte | Fortune Telling Eight Ball | Inflatable Saxophone | Big Stick | Smore | Marshmallow Chirp | Frosty the Snowfriend | Bloxiade | Ceramic Potion | Rolling Pin | Wooden Sword | Confetti Cannon | Green Epicsauce | 2019 Fireworks | Ticket Launcher | Spinning Robot Helmet | Jingle Bells | Crossbow | Snowball | Haunted Pizza | Apple Pie | Alpaca Plushie | Item of Sentiment | The Christmas Creep | ROBAR eXtreme Chocolate Crunch | Throwing Spork | Egg Locater | Protest: More Gear Nao | Ink Launcher | Liberty Torch | Ghost Potion | Throwing Bolts | Overseer Teddy | Stop Hitting Yourself | Cake | A Very Special Monster | Waffle | Bug Net | Goblet | Space Sandwich | The Celebrator | Red Stratobloxxer | Fire Breath Potion | Slurpee | Whoopee Cushion | Skele-tar | Didgeridoo | Lucky Harp | Bloxilicious Bubble Gum | Staff of Neverending Frost | Bighead Potion | 8-Bit Ninja Stars | Staff of Double Disasters | Pom-Poms | Protest Sign: Eggs are for eating | Chocolate Bunny | Protest Sign: Noobs | Christmas Cookie | Watermelon | RAIG Table | R-80 | Ice Cream | Snowball Cannon | Red Pirate Juice | Shark Launcher | Flashlight | Chimp Friend | Face Off Potion | Taco | Metal Detector | Hot Dog | Sparkler | Crowbar | Double Cheezburger | Magical Horseshoe | Staff of the Woodlands | Skelefriend | Pumpkin Gun | Dragonshead Cannon | Lightblox Jar | Cymbals | Pinata Bat | Hot Chocolate | Zombie Protest Sign | Bloxxy Radar | Halloween Sparkler | Santa | Cherry Pie | Noise Maker | Eggstaff | Teddy Bloxpin | Slateskin Potion | Flower Crossbow | Roblox Snowglobe | Electric Blue | Winter Snowfall | Moneybag | Ultra-Flat Spray Paint | Game Studio Executive Briefcase | Latke | Sea Sorcerer Staff | RoVacuum | Flute | Bugle | Personal Fighter Jets | Compass | Discus | BANG! | Pirate Hook | Caltrops",840
kiruaXDD,3179452484,2025/03/03,52,2692,n,Alien,Spellbound Vortex,UFO,Abduct,"Meteor Staff | Super Slash Cat Claws | Flower Feet | Epicsauce | Magical Umbrella | Dragonshead Cannon | Red Stratobloxxer | Discus | Bongos",076
oddbeing,354787256,2024/11/21,52,2692,y,,,,Halrog of Prey,"Meteor Staff | Laser Finger Pointers | Fire Extinguisher | Mega Mallet | Rat Plague Summoner | Skele-tar | Alpaca Plushie | Earth's Might Staff | Clown Gun",840
MSolei,309283680,2025/03/12,52,2691,n,Silly,Supernova,Little Kangaroo,Flatten,"Foam Finger | Item of Sentiment | Magical Umbrella | Saxophone | Sea Sorcerer Staff | Stop Hitting Yourself | Selfie Stick | Mega Mallet | Big Flower | Ultra-Flat Spray Paint | Ra'k Guitar",840
kaforae,3728450253,2024/11/22,52,2691,y,,,Dazzling Heart,Big Bunny,"Squid Launcher | Disguise Watch | Megagavel | Guitarmy | Staff of the Woodlands",840
Peach_milk985,2546106710,2024/12/14,52,2691,n,bearface,,,Disappear,"Bauble Detector | Staff of the Woodlands | Big Flower",604
animegirrls,463997385,2025/01/12,52,2691,y,,,Round Cat,Top of Tree,"Teddy Bloxpin | Alpaca Plushie",840
Lightningside,88859269,2024/10/23,52,2691,y,GAMER,,,Lightning,"Pirate Juice | Stop Hitting Yourself | TOMATOES! | Killer Whale Launcher | The Celebrator | Soul Lantern",036
perlqueen9,1892763718,2025/03/02,52,2691,n,Lovely,Ominous Egg,,Comic Thwack,"Laser Finger Pointers | Alpaca Plushie | Item of Sentiment | Epicsauce | Otherworldly Sceptre | Pumpkin Bucket | Crab Horde | Chick Horde | Love Hurts Ray Gun | Protest Sign: Eggs are for eating",826
TheOneUpYT,165438242,2024/12/26,52,2691,n,Alien,Festive Tree,,Top of Tree,"Stop Hitting Yourself | Snowball | Frosted Santa | Protest Sign: Eggs are for eating | Atmoblaster 777 | Dance Potion | Retro Candy | Snowball Cannon | Bauble Detector | Otherworldly Sceptre | Green Epicsauce | Frisbee | Protest Sign: Noobs | Egg Locater | Monster Mash | Egg Hammer | Spray Paint | Skeleton Foam Finger | Staff of the Woodlands",124
HighShells,255539059,2025/03/03,52,2691,n,Suspect,,Kawaii Cat,Spaghettificate,"Witches Brew | RedBLOX | Laser Finger Pointers | Fake C4 | Snowball | Foam Finger | Christmas Tree Lights | Throwing Barrel | Alpaca Plushie | Shark Launcher | The Christmas Creep | Bandit Dog | Chimp Friend | Ink Launcher | Noise Maker | Magical Umbrella | Chocolate Milk | Magic Dragon | Stop Hitting Yourself | Ra'k Guitar | Bug Net | Valentine’s Throwing Stars | Starfish | Frosty the Snowfriend | Giant Ninja Star | Teddy Bloxpin | Santa | Dragonshead Cannon | Rolling Pin | Wooden Sword | Protest Sign: Noobs | Red Stratobloxxer | Panda Friend | Flute | Bugle | Pizza | Egg Hammer | Flower Feet",840
Megu0724,1512627443,2025/01/31,52,2691,n,Eternal,ROCKSTAR!,Little Squirrel,Big Bunny,"AFK Sign | Staff of the Woodlands | Hot Chocolate | Selfie Stick",392
Akanehascats,3394287803,2024/04/26,52,2690,y,Idol,Rainbow Sparkles,Percy the Platypus,Big Bunny,"Love Hurts Ray Gun | Menacing Mage Energy Ball | Confetti Cannon",642
soramimiikeiki,89846746,2024/10/19,52,2690,y,Entitled,Supernova,Little Monkey,Lightning,"Ham Bone | Shark Launcher | Carnagecopia | Megagavel",826
RIAS0XTRA,137601252,2024/05/24,52,2690,n,Princess,Flame Ring,Jumbo Snail,Petrify,"Heart Balloon | R-80 | Exploding Heart | Drone | Teddy Bloxpin | Spinning Robot Helmet | Face Off Potion",840
blindedjoy,522205987,2024/11/02,52,2690,n,.,,Rudolph the Reindeer,,"Christmas Tree Launcher | Slush Cannon | Clown Gun | Pest Hammer | Moneybag | Bauble Staff",840
elbenjicraft,573440798,2024/08/05,52,2690,n,Mini,,,Ragdoll,"Cake | Red Stratobloxxer | Bunch of Balloons | Ice Cream | Dance Potion | Chocolate Milk | Pizza | Didgeridoo",840
SQU4REHAMMER,328887117,2024/06/12,52,2690,y,.,,,Ragdoll,"Flute | EPIC Stamper | Egg Locater | Frost Potion | Noob Pop | Crab Horde | Chameleon Potion | Clown Bomb",840
avaxbe,106031500,2024/08/01,52,2689,n,Fighter,,,Explode,"Stop Hitting Yourself | Spider Flinger | Clown Bomb | Item of Sentiment | Egg Locater | Confetti Cannon | R-80 | Egg Hammer | Clown Gun | Dragonshead Cannon | Slush Cannon | Pumpkin Gun",840
megluhdawn,23149154,2024/06/08,52,2689,n,,,Cheezburger,,"Stop Hitting Yourself | Drone | Chimp Friend | Silly Guitar | Flower Feet | Lightblox Jar | Didgeridoo",840
uNEIcorns,644209706,2025/01/16,52,2689,n,Smart,Hot Headed,Pink Eye,Bird of Prey,"Disguise Watch | Torch | Pest Hammer | Stop Hitting Yourself | Starfish | Big Flower | Bauble Detector | Moneybag",840
aerierr,260449202,2024/12/07,52,2689,y,Bri'ish,Red Divergent,,Brick,"Fake C4 | Bacon Frying Pan | Icicle Cannon | Bonk Bat",036
Braulixme90,3040342266,2024/12/17,52,2689,n,Overseer,Watchful Eye,Lil Obsy,The Claw,"RedBLOX | Otherworldly Sceptre | Snowball Cannon | Bauble Detector | Bundle of TNT | Winter Snowfall | Fake C4",484
flatulencesurvivor,4619944943,2024/10/03,52,2689,y,,,,,"Teddy Bloxpin | Otherworldly Sceptre",840
micqhelle,63166856,2024/10/22,52,2689,n,.,Dark Sprite,,Comic Thwack,"Beach Staff | Bloxilicious Bubble Gum | Soul Lantern | R-80 | Exploding Heart | Pest Hammer | Staff of the Woodlands",840
MissDella,273763744,2024/08/11,52,2689,n,.,Hearts,,Spaghettificate,"Stop Hitting Yourself | Staff of the Woodlands",360
Venevoid,1930367472,2024/08/18,52,2688,y,.,Wisps,,Terminate,"Neon Laser Launcher | Moneybag | Paint Grenade",840
Bia_Ofc890,1523682200,2024/12/21,52,2688,n,INSOMNIAC,Corrupted Aura,Spectral Spider,Shatter,"Stop Hitting Yourself | Icicle Cannon | Dragonshead Cannon | Big Flower | Bauble Detector | Soul Lantern | Pest Hammer | Protest Sign: Noobs",076
raynalizz,690033579,2024/08/02,52,2688,n,,,Penguin,,"Stop Hitting Yourself | Alpaca Plushie",840
Mosin_25,2598422735,2025/03/08,52,2688,n,Imbecile,,,Lightning,"Haunted Pizza | Noob Hot Chocolate | Lightblox Jar | Stop Hitting Yourself | Big Flower | Dragonshead Cannon | Green Epicsauce | Roblox Snowglobe | Cursed Mummy Friend",410
TheShlumpGxd,170745399,2024/12/27,52,2687,y,DJ,Supernova,,Pedestrian,"Snowball Cannon | Bauble Detector | Subspace Debonair Disguise | Mega Mallet",840
nose2247,1300592439,2024/09/21,52,2687,n,Primed,Watchful Eye,Red Trooper,Lightning,"Alpaca Plushie | Item of Sentiment | Rock It Guitar | Otherworldly Sceptre",604
alliyah518,581602175,2025/03/08,52,2687,n,Cute,Easter Eggs,LOLHOO,Terminate,"Banana Peel | Stop Hitting Yourself",608
simonskie1,660345611,2025/03/09,52,2687,y,,,,Cupid's Arrow,"Staff of the Woodlands",608
Tigerfurs,75050828,2025/03/13,52,2687,n,,,Horse,Cupid's Arrow,"Baseball Bat | Instant Campfire | Chocolate Bunny | Alpaca Plushie | Dance Potion | Powerful Paintbrush | Squid Launcher | Berry Sweet Boba | Beach Ball | Sign: This Is NOT Epic | AFK Sign | Megagavel | Bighead Potion | Noob Hot Chocolate | Pest Hammer | Paint Grenade | Fortune Telling Eight Ball | Big Stick | Cherry Pie | Seranok's Golden Chalice of Fame | Tambourine | Retro Candy | Gravity Gun | Goala Cola | Big Flower | Rolling Pin | Tiger Friend | Ra'k Guitar | Selfie Stick | R-80 | Green Epicsauce | Saxophone | Boxing Glove Launcher | Hedgehog Friend | Touchdown Football",840
PricesaGamer2019,1123657899,2025/01/05,52,2687,n,Snowman Title,Snowflakes,Little Penguin,Freeze,"Snowball Cannon | Bauble Detector | Present Basket | Blue Throwing Barrel",076
ttcmix,1699785384,2024/06/11,52,2687,y,Glimmering,Bubbles,AristoCAT,Lovely Explosion,"Alpaca Plushie | Otherworldly Sceptre | Megagavel | Pumpkin Staff | Foam Finger | Noob Pop | Lucky Harp | AFK Sign | Protest Sign: Touch Grass | Noob Hot Chocolate | Killer Whale Launcher | Item of Sentiment | Mega Mallet | Protest Sign: Save the Noobs | Skelefriend | Staff of the Woodlands | Pom-Poms",348
fizz6h,1046740681,2024/05/21,52,2687,n,,,,,"Dragonshead Cannon | Drone | April Showers | Chameleon Potion | Flower Feet | Torch | Exploding Heart | Stop Hitting Yourself | Staff of the Woodlands",840
Ardilla_1uwu,2678670234,2025/03/12,52,2686,n,Princess,Pink sparkles,Fluffy Unicorn,Pop,"Stop Hitting Yourself | Magical Umbrella",604
dagu120,28369385,2024/12/07,52,2686,y,Psycho,Vivid Stars,Pineapple,Helium Head,"Winsome Wizard Wand | Annoying Elf | Ham Bone | Christmas Tree Launcher | Hand Cannon | Silly Guitar | Metal Guitar | Mega Mallet | Personal Fighter Jets | Disguise Watch | The Christmas Creep | Stop Hitting Yourself | A Very Special Monster | Gravity Gun | The Celebrator | Guitarmy | Dozens of Dinosaurs | Crab Horde | Pumpkin Gun | Love Hurts Ray Gun | Misfortune Cookie | Helen The Hiphipapotamus | Menacing Mage Energy Ball | Bundle of TNT | Vine Staff | Meteor Staff",826
AceJoyBro,194189143,2024/12/14,52,2686,y,Freaky,Conscience,,Zero Gravity Ragdoll,"Neon Laser Launcher | Haunted Pizza | Chicken Gun | Blue Throwing Barrel | Dance Potion | Shark Launcher | Carnagecopia | Hedgehog Friend | Otherworldly Sceptre | Ink Launcher | Megagavel | Ghost Potion | Saxophone | Breath of Ice | Pumpkin Bucket | Halloween Sparkler | Ham Bone | Seranok's Golden Chalice of Fame | Moonwalk Potion | Shuriken | Hand Cannon | Zombie Protest Sign | RedBLOX | Basketball | Misfortune Cookie | TOMATOES! | Monster Mash | Snowball Cannon | Bauble Detector | Magical Umbrella | Bacon Launcher | Pumpkin Gun | Science Project: Potato | Skele-tar | Killer Whale Launcher | Bouquet of Pain Throwing Stars | Big Stick | Cherry Pie | Item of Sentiment | Shade Potion | Ceramic Potion | Speech Bubble | The Fiery Sun | Moneybag | R-80 | Soul Lantern | Sign: This Is Epic | Staff of the Woodlands | AFK Sign | Tiger Warrior Club | EPIC Stamper | Caltrops",642
m1ffe,714084236,2024/12/14,52,2686,y,Benevolent,,Jumbo Elephant,Shark Attack,"Snowball Cannon | Bauble Detector | Sakura Parasol",840
chilinita,476390984,2025/02/24,52,2686,n,Snowman Title,North Star,Merry Snowflake,Pedestrian,"Otherworldly Sceptre | Big Flower | Pest Hammer | Pumpkin Gun | Fortune Telling Eight Ball | Sonic Boom Tuba | Snowman Gun",032
justineme12,1327375186,2024/10/14,52,2686,y,Stranger,The Yellow Strange,Carol the Crab,The Claw,"Ghost Potion",608
snowywinter453,78315269,2025/03/13,52,2686,n,Talented,Confetti,Bunny Egg,,"Stop Hitting Yourself | Drone | April Showers | Soul Lantern | Bugle | Hot Dog | Chocolate Milk | Protest Sign: Noobs | Bunch of Balloons",764
vane12012,690780793,2025/01/22,52,2686,n,.,Black flame,Scorch the Ever Faithful,,"Stop Hitting Yourself",484
Donatersha2000,1087345788,2024/08/23,52,2685,n,Error,,Spectral Spider,Lightning,"",804
Funneltoin4eva,713167721,2025/02/24,52,2685,n,INSOMNIAC,Target,Spectral Spider,Curse,"Stop Hitting Yourself | Laser Finger Pointers | Fake C4 | Clown Bomb | Shade Potion | Breath of Ice | Soul Lantern | Otherworldly Sceptre | Pest Hammer | The Celebrator | Pumpkin Gun",840
xXfoxyXxkk,1567065952,2025/03/04,52,2685,n,Sinister,Shadow Feet,Halrog,Ascend,"Stop Hitting Yourself | Chicken Gun | Silly Guitar | Helen The Hiphipapotamus | Item of Sentiment | Chick Horde | Pest Hammer | Clown Bomb",076
kittengirl2484,286749255,2024/06/11,52,2685,n,Bri'ish,Doodle Hearts,Alpaca,Ascend,"Monster Friend | A Very Special Monster | Face Off Potion | Chicken Gun | Ancient Firecracker | Flower Feet | Exploding Heart | Teddy Bloxpin | Cursed Mummy Friend | The Christmas Creep",528
sstvrlght,2939108320,2025/02/05,52,2685,n,Wizard,White flame,Winter Fairy,Separate,"Winsome Wizard Wand | Slushie | Stop Hitting Yourself | Teddy Bloxpin | Tennis Racket | Seranok's Golden Chalice of Fame | Epicsauce | Otherworldly Sceptre | Chocolate Milk | Ra'k Guitar",276
Ethan936,85480745,2024/10/11,52,2685,y,,Black sparkles,Alpaca,Comic Thwack,"Alpaca Plushie | The Christmas Creep | Saxophone | Double Cheezburger | Pumpkin Bucket | Ham Bone | Love Hurts Ray Gun | Touchdown Football | Mega Mallet | Ghost Bag",000
Ashtvnz,603123560,2025/01/28,52,2685,n,Swedish,,,Comic Thwack,"Torch | RedBLOX | Cymbals | Protest Sign: Save the Noobs | Snowball | Tambourine | Pest Hammer",840
Ultamatepokemongamer,224692933,2024/10/26,52,2684,n,Worthy,Yin Yangs,Dragon,Ascend,"Stop Hitting Yourself | Wooden Sword | Ancient Firecracker | Protest Sign: Noobs | Didgeridoo | Laser Finger Pointers | Chocolate Milk | Saxophone | Bloxxy Radar",840
Christiandiorjeans,373288173,2024/12/20,52,2684,n,,Holly Leaves,,,"Snowball Cannon | Bauble Detector | Pumpkin Bucket | Santa | Jingle Bells",440
MemesRandom0,1094446409,2024/10/09,52,2684,n,8th Seasoneer,Purple sparkles,Octavius the Octopus,Terminate,"Beach Staff | Haunted Pizza | Alpaca Plushie | Carnagecopia | Zombie Protest Sign | Beach Ball | Killer Whale Launcher | Cymbals | Pumpkin Bucket | Red Balloon | Selfie Stick | R-80",320
grace_viko12,1731825258,2025/03/01,52,2684,n,,,,,"Otherworldly Sceptre | Stop Hitting Yourself",484
4k_xls,680919240,2024/10/22,52,2683,y,Vyrelord,Lich Aura,,Halrog of Prey,"Pest Hammer | Soul Lantern | Epiczza",124
luza_Ai,2513168672,2024/08/17,52,2683,n,,,,Disperse,"Stop Hitting Yourself | Ultra-Flat Spray Paint | Metal Guitar | Staff of the Woodlands | Dragonshead Cannon | Epiczza | Marching Drum | Item of Sentiment | Saxophone | Big Flower",218
Anykkah,116293601,2025/02/24,52,2683,n,Heartbroken,Rainbow Sparkles,Balloon Giraffe,Skeletonize,"Laser Finger Pointers | Banana Peel | Slush Cannon",076
vrtualcxuts,5049194112,2025/02/01,52,2683,y,Humble,Floating Flower,Lost Animal,Lightning,"Bacon Frying Pan | Stop Hitting Yourself | Big Flower | The Celebrator | Robo Companion | Jack Frost | War Rocks | Chameleon Potion | Party Horn | Pumpkin Gun",250
gabii_ig,951157319,2024/03/31,52,2683,y,,Floating Flower,Valentine's Bear,,"Snowball | Alpaca Plushie | Shark Launcher | The Christmas Creep | Hedgehog Friend | Egg Locater | Otherworldly Sceptre | Sign: This Is NOT Epic | Megagavel | Exploding Heart | Chocolate Milk | Pumpkin Bucket | Vine Staff | Tambourine | Protest Sign: Egg Hunt Nao | Santa | Big Flower | Red Stratobloxxer | Slush Cannon | Slurpee | Heart Balloon | Didgeridoo | RedBLOX | Basketball | Misfortune Cookie | Foam Finger | Christmas Cookie | Monster Mash | Squid Launcher | Red Pirate Juice | Red Foam Finger | Taco | Bloxilicious Bubble Gum | Egg Hammer | Hot Dog | Pirate Juice | Bonk Bat | Pest Hammer | Starblox Latte | Bloxxy Radar | Pom-Poms | Tiger Warrior Club | Cymbals | Ancient Firecracker | Double Cheezburger | Fortune Telling Eight Ball | Protest Sign: Eggs are for eating | Big Stick | Chick Horde | Smore | Marshmallow Chirp | Hot Chocolate | Bloxiade | Bandit Dog | Flower Crossbow | Roblox Snowglobe | Protest Sign: Noobs | Earth Horn | Face Off Potion | Goblet | Latke | Green Epicsauce | Killer Whale Launcher | Magical Umbrella | Flute | Bugle | Cherry Pie | Spinning Robot Helmet | Jingle Bells | BANG! | Chocolate Bunny | Starfish",840
leye_sightl,1917503546,2024/10/25,52,2683,n,Discombobulated,Red Divergent,,Explode,"Otherworldly Sceptre | Soul Lantern",608
NyaGamer101,283262252,2024/10/20,52,2682,n,bearface,,,Explode,"Epicsauce | Squid Launcher | Saxophone | Stop Hitting Yourself | Rolling Pin | Epiczza | Party Horn",840
GymnastD12,145816506,2024/09/30,52,2682,n,Evil,Autumn Ritual,Red Balloon Animal,Separate,"Neon Laser Launcher | Fireworks | Frost Potion | Beach Ball | Epic Popper | Pinata Bat | Big Flower | Jingle Bells | Lightblox Jar",840
rer834,340705192,2025/03/12,52,2682,n,,Floating Flower,,Terminate,"Earth Horn | Silly Guitar | Protest Sign: Noobs | Dance Potion | Item of Sentiment | Monster Mash | Staff of the Woodlands",862
cutesister123,27741334,2025/01/10,52,2682,n,Cute,North Star,Jumbo Snail,Pause,"Banana Peel | Otherworldly Sceptre | Pest Hammer | Helper Cannon | Hot Chocolate | Snowman Gun | Ceramic Potion | Festive Penguin",724
v0lturexx,203015090,2024/11/23,52,2682,n,INSOMNIAC,Pink Stars,Lost Animal,Balloon,"Meteor Staff | Dance Potion | Shark Launcher | Squid Launcher | Pumpkin Gun | Clown Bomb | Discus",840
Qfgavspozjnmsxuxsu,1004075084,2025/02/07,52,2681,n,Cozy,Controllers,Party Token,Abduct,"Snowball Cannon | Bauble Detector | Drone | Red Stratobloxxer | Metal Guitar | Big Flower | Bugle | Alpaca Plushie | Pest Hammer | Wooden Sword",344
chloe_hannah,124037176,2025/02/07,52,2681,y,Cute,,LOLHOO,Bouncy,"Shark Launcher | Carnagecopia | Protest Sign: Save the Noobs | Ticket Launcher",840
BOBAbybybyby,2020898965,2025/03/01,52,2681,n,11th Seasoneer,Bauble Master,Halrog,Top of Tree,"Noob Pop | Chicken Gun | Otherworldly Sceptre | Science Project: Volcano | Snowman Gun | Slurpee",643
bIun7t,305593823,2025/02/05,52,2681,n,Naughty,,Alpaca,Ghost,"Bloxilicious Bubble Gum | Snowball | Frosted Santa | Throwing Barrel | The Christmas Creep | Hedgehog Friend | Flower Feet | Pest Hammer | Dragonshead Cannon | Annoying Elf | Bug Net | Teddy Bloxpin | Whoopee Cushion | Bauble Detector | Snowball Cannon | Big Flower | Throwing Spork | Green Epicsauce | Bunch of Balloons | Flute | Protest Sign: Noobs | Foam Finger | Pom-Poms | BANG! | Noise Maker | Didgeridoo",440
lavendossity,482330290,2025/03/09,52,2681,n,bearface,Green sparkles,Alpaca,Ragdoll,"Witches Brew | Haunted Pizza | Pest Hammer | Pool Noodle | Bacon Frying Pan | Green Balloon | Face Off Potion | Ghost Bag | Torch | Jingle Bells | 2018 Fireworks",840
XxeternalgreyxX,3223619396,2024/07/07,52,2680,y,Zombie,Purple sparkles,,Ghost,"Dragonshead Cannon | Chocolate Milk | Stop Hitting Yourself",036
xXxCoco_xXx13,2714659885,2024/05/24,52,2680,n,Bri'ish,,Halrog,Ragdoll,"April Showers | Chocolate Bunny | Apple Pie | Eggshot | Pizza | Taco | Flower Feet | Hot Dog | Pirate Juice | Chocolate Milk | Saxophone | Staff of the Woodlands | Dragonshead Cannon | Cymbals | A Very Special Monster | Halloween Sparkler | Smore | Goblet | Space Sandwich | Metal Guitar | BANG! | Silly Guitar | Red Stratobloxxer | Green Epicsauce | Stop Hitting Yourself | Magical Umbrella | Watermelon | Protest Sign: Noobs | Protest Sign: Eggs are for eating | Protest Sign: Egg Hunt Nao | Teddy Bloxpin | Spray Paint | Eggstaff | R-80",380
Z12aSBGYT,514141549,2024/10/11,52,2680,n,,,,Zero Gravity,"Christmas Tree Launcher | Killer Whale Launcher | Staff of the Woodlands | Slush Cannon | Staff of Neverending Frost | Clown Gun | Science Project: Potato | Otherworldly Sceptre | Pest Hammer | Fire Extinguisher",100
